actor_ent,actor_logprob,actor_loss,batch_reward,bc_loss,buffer_size,critic_loss,critic_target_q,episode,episode_length,episode_reward,fps,frame,rl_loss,step,total_time
0.4299314022064209,-0.4156029999256134,7.749924430847168,-2.29470534324646,0.00230202903598547,1700.0,0.247780504822731,-8.050754432678223,34.0,50.0,-39.77232178417259,87.05115555457779,1700,7.747622432708741,1700.0,31.161126852035522
0.4299314022064209,-0.44186982870101926,8.18309154510498,-2.3007425689697265,0.002130670201033354,1750.0,0.2339547896385193,-8.44203598022461,35.0,50.0,-42.144036630984374,146.88592196629364,1750,8.180960960388184,1750.0,31.5015287399292
0.4299314022064209,-0.44360015392303465,8.595781745910644,-2.3072337532043456,0.0020194540284574035,1800.0,0.2032662969827652,-8.845207481384277,36.0,50.0,-35.16771854709196,151.06051634893674,1800,8.593762283325196,1800.0,31.832524061203003
0.4299314022064209,-0.42951673865318296,9.026134567260742,-2.304141387939453,0.0021605439633131025,1850.0,0.19275903910398484,-9.255154914855957,37.0,50.0,-34.35096785785554,121.8599937708896,1850,9.023973999023438,1850.0,32.242830753326416
0.4299314022064209,-0.43867819786071777,9.476468391418457,-2.2955241298675535,0.002277420595288277,1900.0,0.16087499558925628,-9.680698165893554,38.0,50.0,-46.08660649991418,153.60656278039224,1900,9.47419090270996,1900.0,32.56833791732788
0.4299314022064209,-0.4227119755744934,9.906669616699219,-2.3018387508392335,0.002150448065251112,1950.0,0.14624992698431016,-10.090919036865234,39.0,50.0,-34.766529650681704,150.19157527153556,1950,9.90451919555664,1950.0,32.90124702453613
0.4299314022064209,-0.4352342677116394,10.334260902404786,-2.303586845397949,0.0021886122040450577,2000.0,0.13096873641014098,-10.506864128112793,40.0,50.0,-41.07136680673738,124.17795062611468,2000,10.332072296142577,2000.0,33.30389618873596
0.4299314022064209,-0.4221047043800354,10.76785816192627,-2.303936548233032,0.0021700086109340193,2050.0,0.12433172821998596,-10.927312622070312,41.0,50.0,-31.20859234807529,52.84604595584437,2050,10.76568820953369,2050.0,34.25004291534424
0.4299314022064209,-0.41918736457824707,11.209062728881836,-2.297370014190674,0.00227823019772768,2100.0,0.10240821748971939,-11.35551097869873,42.0,50.0,-34.89018107964933,140.81092350364827,2100,11.206784553527832,2100.0,34.60512900352478
0.4299314022064209,-0.4208183193206787,11.646073303222657,-2.289905824661255,0.0022781751081347463,2150.0,0.09353811457753182,-11.781334686279298,43.0,50.0,-43.838005351888555,133.34011536231296,2150,11.643795204162597,2150.0,34.98011016845703
0.4299314022064209,-0.4306145453453064,12.07363353729248,-2.2944664764404297,0.002106048423796892,2200.0,0.08455804079771041,-12.198761749267579,44.0,50.0,-39.10937444360716,153.18502416305827,2200,12.071527481079102,2200.0,35.30651497840881
0.4299314022064209,-0.442365345954895,12.506073760986329,-2.298512439727783,0.0019779033288359637,2250.0,0.077838104814291,-12.615793495178222,45.0,50.0,-47.67150108867808,144.3258982552078,2250,12.504095802307129,2250.0,35.65295386314392
0.4299314022064209,-0.440115761756897,12.929541854858398,-2.310354013442993,0.0020954172573983674,2300.0,0.07038311749696731,-13.030424499511719,46.0,50.0,-45.517316415716095,150.96656228629018,2300,12.927446403503417,2300.0,35.98415279388428
0.4299314022064209,-0.43069864392280577,13.36569766998291,-2.3123066329956057,0.002212471224367619,2350.0,0.06507967874407768,-13.459213104248047,47.0,50.0,-46.23127626073319,160.20105799896874,2350,13.363485145568848,2350.0,36.296260833740234
0.4299314022064209,-0.4346048653125763,13.789909172058106,-2.3181865119934084,0.0021279234215617186,2400.0,0.057685566842556,-13.882451705932617,48.0,50.0,-39.32908213761855,151.62955614875827,2400,13.787781295776368,2400.0,36.62601184844971
0.4299314022064209,-0.4512983667850494,14.228441925048829,-2.32021053314209,0.0018914573267102242,2450.0,0.04800735794007778,-14.30758358001709,49.0,50.0,-36.800630171026626,150.0915012284854,2450,14.226550407409668,2450.0,36.9591429233551
0.4299314022064209,-0.41019326329231265,14.666706809997558,-2.322218379974365,0.002032858978956938,2500.0,0.04244900345802307,-14.738114280700684,50.0,50.0,-35.04931075393474,155.35483450390433,2500,14.664673881530762,2500.0,37.28098678588867
0.4299314022064209,-0.4335348093509674,15.09806468963623,-2.3225816345214843,0.001994218334555626,2550.0,0.03811771176755428,-15.165396995544434,51.0,50.0,-42.92268555645231,39.10046001703739,2550,15.096070480346679,2550.0,38.55974507331848
0.4299314022064209,-0.41995473504066466,15.53796588897705,-2.3202615451812743,0.0019500685483217239,2600.0,0.033206676468253135,-15.596472969055176,52.0,50.0,-38.2157537078143,77.25432180263228,2600,15.536015815734864,2600.0,39.20695877075195
0.4299314022064209,-0.410275444984436,15.972408676147461,-2.31793137550354,0.0020210240036249165,2650.0,0.030306591466069222,-16.02670295715332,53.0,50.0,-39.270322073711206,156.86854142278506,2650,15.970387649536132,2650.0,39.525696992874146
0.4299314022064209,-0.4250920033454895,16.402233963012694,-2.328589849472046,0.002046586465090513,2700.0,0.026142724379897116,-16.451449813842775,54.0,50.0,-29.408774571493932,143.24026009507676,2700,16.400187225341796,2700.0,39.87476205825806
0.4299314022064209,-0.4508663177490234,16.8345645904541,-2.3158638286590576,0.0018604542315006254,2750.0,0.02392785917967558,-16.87755439758301,55.0,50.0,-39.59550914038055,88.95611604262628,2750,16.8327042388916,2750.0,40.43683576583862
0.4299314022064209,-0.4318340992927551,17.25812255859375,-2.3069352531433105,0.0018898414149880409,2800.0,0.020544081144034863,-17.295680541992187,56.0,50.0,-43.30999013692805,92.40452004684663,2800,17.256232681274415,2800.0,40.977935791015625
0.4299314022064209,-0.4455998599529266,17.682743377685547,-2.3148848247528075,0.0020489177927374837,2850.0,0.02009171798825264,-17.723138427734376,57.0,50.0,-35.2032055578103,146.39692121037814,2850,17.680694427490234,2850.0,41.3194739818573
0.4299314022064209,-0.4201312804222107,18.103396606445312,-2.309715538024902,0.0020823611877858637,2900.0,0.017351904511451723,-18.13900535583496,58.0,50.0,-42.92839303274702,146.1364789305564,2900,18.101314392089844,2900.0,41.66162300109863
0.4299314022064209,-0.4351899230480194,18.53024513244629,-2.3128330230712892,0.001912880305200815,2950.0,0.015675382018089296,-18.56261001586914,59.0,50.0,-33.316681159517465,153.464145265934,2950,18.52833221435547,2950.0,41.98743391036987
0.4299314022064209,-0.41830915212631226,18.941358261108398,-2.3079364109039306,0.0019213199354708196,3000.0,0.014368397481739521,-18.974134674072264,60.0,50.0,-40.14934461493988,157.04345377700696,3000,18.93943717956543,3000.0,42.305816888809204
0.4299314022064209,-0.42077734231948855,19.34326171875,-2.30860276222229,0.0019102490469813354,3050.0,0.013740732073783875,-19.38012062072754,61.0,50.0,-37.25818673098186,60.58294654440795,3050,19.341351470947266,3050.0,43.13113188743591
0.4299314022064209,-0.416580411195755,19.75247886657715,-2.308604564666748,0.001845403216779232,3100.0,0.013225937522947788,-19.789122848510743,62.0,50.0,-34.03893397122117,123.02450573779436,3100,19.750633544921875,3100.0,43.53755497932434
0.4299314022064209,-0.42134098291397093,20.15250114440918,-2.3073642158508303,0.0019141774363815786,3150.0,0.01257279496639967,-20.188792037963868,63.0,50.0,-30.33988104868009,149.54522862645854,3150,20.150586853027345,3150.0,43.87190294265747
0.4299314022064209,-0.40306506991386415,20.557267684936523,-2.301604814529419,0.001962875220924616,3200.0,0.01212529718875885,-20.59611999511719,64.0,50.0,-26.098198961689885,127.16725010596502,3200,20.555304641723634,3200.0,44.26508688926697
0.4299314022064209,-0.4144997251033783,20.93404296875,-2.293111791610718,0.0020356990396976473,3250.0,0.011885858960449696,-20.97928680419922,65.0,50.0,-33.414893296754975,138.87384586451478,3250,20.932007217407225,3250.0,44.62512683868408
0.4299314022064209,-0.4317452073097229,21.295537719726564,-2.2798487091064454,0.0019035329110920428,3300.0,0.012291464507579803,-21.34414123535156,66.0,50.0,-30.46711297584039,157.684395414025,3300,21.29363426208496,3300.0,44.942216873168945
0.4299314022064209,-0.40084279417991636,21.67347526550293,-2.2775955772399903,0.0018303889855742453,3350.0,0.012029129564762115,-21.728525924682618,67.0,50.0,-32.98956130532981,149.71583181926889,3350,21.671644821166993,3350.0,45.276183128356934
0.4299314022064209,-0.38127669513225554,22.038913116455078,-2.273651647567749,0.0017945911511778835,3400.0,0.012502009458839893,-22.099675674438476,68.0,50.0,-32.70170789435684,159.2230297103672,3400,22.03711868286133,3400.0,45.590209007263184
0.4299314022064209,-0.4081101322174072,22.40572135925293,-2.2736018562316893,0.0018386514596641062,3450.0,0.011934813819825649,-22.471002960205077,69.0,50.0,-22.702664445079236,154.46346434155973,3450,22.403882598876955,3450.0,45.91391110420227
0.4299314022064209,-0.40304160237312314,22.744127578735352,-2.264615049362183,0.0018242673389613627,3500.0,0.01264499943703413,-22.815973892211915,70.0,50.0,-22.878846626001653,158.28900254210168,3500,22.74230323791504,3500.0,46.2297899723053
0.4299314022064209,-0.3718920934200287,23.02650161743164,-2.2396996879577635,0.0018950855545699593,3550.0,0.013944268673658371,-23.11607879638672,71.0,50.0,-33.38907096591696,62.27548893257393,3550,23.024606704711914,3550.0,47.032674074172974
0.4299314022064209,-0.3865696549415588,23.394314804077148,-2.2435204219818115,0.0018799505718052386,3600.0,0.013776783123612404,-23.48350975036621,72.0,50.0,-21.811578538268538,136.095983220588,3600,23.392434844970705,3600.0,47.400062084198
0.4299314022064209,-0.36575317740440366,23.66537109375,-2.2240397930145264,0.0017875124141573909,3650.0,0.016256317533552646,-23.771757659912108,73.0,50.0,-27.23119846103451,147.17785684709912,3650,23.663583450317383,3650.0,47.73978805541992
0.4299314022064209,-0.3889918351173401,23.95006591796875,-2.2102949142456056,0.0018446070700883865,3700.0,0.016136081591248512,-24.06174842834473,74.0,50.0,-25.361839876962126,140.29846552567304,3700,23.948221435546873,3700.0,48.09617209434509
0.4299314022064209,-0.3617964345216751,24.30093452453613,-2.2192620468139648,0.0019471730366349225,3750.0,0.017588925175368787,-24.427211227416993,75.0,50.0,-27.387007499231213,138.36468360527027,3750,24.29898742675781,3750.0,48.457536935806274
0.4299314022064209,-0.3432954055070877,24.528559112548827,-2.198254404067993,0.0018080887123942374,3800.0,0.019030039608478547,-24.67299560546875,76.0,50.0,-29.194981052458196,139.28502877485215,3800,24.52675117492676,3800.0,48.81651306152344
0.4299314022064209,-0.33593233227729796,24.816059951782226,-2.193852062225342,0.001654766995459795,3850.0,0.01922636426985264,-24.963236083984373,77.0,50.0,-22.18788252697629,127.02029088385058,3850,24.814405136108398,3850.0,49.21015191078186
0.4299314022064209,-0.3072943443059921,25.056573181152345,-2.1826278877258303,0.0018199588805437083,3900.0,0.02180603750050068,-25.226612091064453,78.0,50.0,-27.80931140687714,139.58800229235212,3900,25.05475326538086,3900.0,49.56835103034973
0.4299314022064209,-0.2996810191869736,25.327561492919923,-2.180867004394531,0.0018435968048870564,3950.0,0.023271890357136726,-25.509799423217775,79.0,50.0,-24.841985590799418,147.05411718178624,3950,25.325717849731447,3950.0,49.90836191177368
0.4299314022064209,-0.2780207759141922,25.54789031982422,-2.169741306304932,0.0018548792637884618,4000.0,0.025515912994742394,-25.745984115600585,80.0,50.0,-21.682985125639853,148.08398019758636,4000,25.54603530883789,4000.0,50.24600887298584
0.4299314022064209,-0.2629884612560272,25.75408805847168,-2.157672472000122,0.0016475639492273331,4050.0,0.026867943555116652,-25.973026580810547,81.0,50.0,-24.972311908499897,65.15846776536326,4050,25.752440643310546,4050.0,51.01336884498596
0.4299314022064209,-0.25504230737686157,25.932509155273436,-2.1448129844665527,0.001690928392112255,4100.0,0.030411966517567633,-26.168755798339845,82.0,50.0,-22.968416824384686,277.0294869051299,4100,25.930818176269533,4100.0,51.19385600090027
0.4299314022064209,-0.2356700536608696,26.151530685424806,-2.1394086933135985,0.0019747825749218463,4150.0,0.03172129176557064,-26.3966015625,83.0,50.0,-21.93535685955215,139.154068286054,4150,26.149555969238282,4150.0,51.553170919418335
0.4299314022064209,-0.21574707627296447,26.323396301269533,-2.1321475887298584,0.0019871784485876558,4200.0,0.03459999620914459,-26.60561492919922,84.0,50.0,-17.824672289175602,156.77472648642993,4200,26.321409072875976,4200.0,51.87210202217102
0.4299314022064209,-0.17593605369329451,26.50884864807129,-2.125520887374878,0.0016623992547392843,4250.0,0.03661956533789635,-26.80558052062988,85.0,50.0,-12.799323379159093,167.07485637941488,4250,26.507186279296874,4250.0,52.17136907577515
0.4299314022064209,-0.17397186636924744,26.542838363647462,-2.0923207283020018,0.0016762579120695594,4300.0,0.040933239981532095,-26.8641805267334,86.0,50.0,-20.094444540263147,161.40381122433274,4300,26.541162033081054,4300.0,52.481152057647705
0.4299314022064209,-0.15921528428792953,26.723655548095703,-2.0881595325469973,0.0016662328392267225,4350.0,0.04008184686303139,-27.05653923034668,87.0,50.0,-5.590806027167773,158.03135983023975,4350,26.72198944091797,4350.0,52.79754590988159
0.4299314022064209,-0.12977752596139908,26.821967010498046,-2.072145929336548,0.0016669702529907232,4400.0,0.05660753339529037,-27.178202514648437,88.0,50.0,-22.165372492820563,172.18576323176725,4400,26.820299987792968,4400.0,53.08793091773987
0.4299314022064209,-0.1521814739704132,26.98137565612793,-2.0630266284942627,0.0016986554451286792,4450.0,0.06415416449308395,-27.336678619384767,89.0,50.0,-25.346603458848204,171.82841018212326,4450,26.979676818847658,4450.0,53.37891888618469
0.4299314022064209,-0.14154065877199173,27.059236145019533,-2.0509766006469725,0.0018129816353321076,4500.0,0.06658753737807274,-27.43168502807617,90.0,50.0,-5.029281585857978,174.96153961669765,4500,27.05742317199707,4500.0,53.66469597816467
0.4299314022064209,-0.07982016235589981,27.140356292724608,-2.041524724960327,0.001892685320228338,4550.0,0.07969577983021736,-27.566720962524414,91.0,50.0,-13.693997339378383,67.73864918832564,4550,27.138463668823242,4550.0,54.40282702445984
0.4299314022064209,-0.08595137968659401,27.17477210998535,-2.0241011810302734,0.0017647196389734745,4600.0,0.08079078391194344,-27.61797164916992,92.0,50.0,-23.360650981062143,190.47771290722218,4600,27.173007431030275,4600.0,54.66532516479492
0.4299314022064209,-0.07558531381189823,27.168877182006835,-2.005721621513367,0.0015150481164455413,4650.0,0.07848598539829255,-27.632671661376953,93.0,50.0,-20.497464754650224,167.9900094442473,4650,27.167362213134766,4650.0,54.96296286582947
0.4299314022064209,-0.056251611206680534,27.31638816833496,-2.0163776302337646,0.001707161024212837,4700.0,0.08865421324968338,-27.84381416320801,94.0,50.0,-9.109377222157269,152.1328980776206,4700,27.31468116760254,4700.0,55.29162812232971
0.4299314022064209,-0.03522893467918038,27.31213562011719,-1.996034526824951,0.0019148091450333594,4750.0,0.09847998172044754,-27.831419677734374,95.0,50.0,-7.837535260041118,163.0613819014207,4750,27.310220794677733,4750.0,55.59826111793518
0.4299314022064209,-0.03216651804745197,27.392991561889648,-1.997081527709961,0.0021386906392872333,4800.0,0.10156798720359803,-27.95622138977051,96.0,50.0,-3.2405901129773955,159.60571038039268,4800,27.39085273742676,4800.0,55.91153383255005
0.4299314022064209,-0.004063849411904812,27.227940673828126,-1.9634344530105592,0.0023947882950305934,4850.0,0.11077045530080795,-27.81841636657715,97.0,50.0,-18.27937813639859,157.91058104924238,4850,27.22554588317871,4850.0,56.228168964385986
0.4299314022064209,0.006428138930350542,27.191322250366213,-1.956795883178711,0.002200862865895033,4900.0,0.10403751432895661,-27.830613555908204,98.0,50.0,-20.454997457620593,173.8635025857938,4900,27.18912139892578,4900.0,56.51575183868408
0.4299314022064209,0.00673841405659914,27.25936393737793,-1.955819034576416,0.00165439872443676,4950.0,0.11112802982330322,-27.899032516479494,99.0,50.0,3.2053312217761647,162.20013132849837,4950,27.25770957946777,4950.0,56.824012994766235
0.4299314022064209,-0.0074667977355420585,27.103020248413085,-1.923032398223877,0.0017765705026686193,5000.0,0.13613262981176377,-27.765707397460936,100.0,50.0,-18.20769960941658,166.08868508794856,5000,27.10124366760254,5000.0,57.1250581741333
0.4299314022064209,-0.01761992512270808,27.104456939697265,-1.9212872409820556,0.0018680389001965519,5050.0,0.1360258102416992,-27.782998962402345,101.0,50.0,-16.558535402624404,66.1812673567281,5050,27.102588729858397,5050.0,57.88055896759033
0.4299314022064209,-0.026698628328740596,26.937790756225585,-1.8969450187683106,0.0015849479436874383,5100.0,0.1598857268691063,-27.63440658569336,102.0,50.0,-21.48419721593776,204.933086428198,5100,26.936205825805665,5100.0,58.124541997909546
0.4299314022064209,-0.054262239150702954,26.795911254882814,-1.8835159349441528,0.0018230407349765299,5150.0,0.15559050261974336,-27.566901779174806,103.0,50.0,-3.817479637795582,165.42054158088612,5150,26.794088134765627,5150.0,58.42680287361145
0.4299314022064209,-0.13317506462335588,26.756380767822264,-1.882018918991089,0.0016217363178730013,5200.0,0.15231361448764802,-27.52182502746582,104.0,50.0,-14.88294289048638,178.318485873727,5200,26.754759216308592,5200.0,58.707200050354004
0.4299314022064209,-0.27814947605133056,26.730679626464845,-1.8803442001342774,0.0018820086270570752,5250.0,0.15829677104949952,-27.51570999145508,105.0,50.0,1.1663410643434133,154.79878354837757,5250,26.728797607421875,5250.0,59.03020000457764
0.4299314022064209,-0.5691485178470611,26.432757720947265,-1.84589684009552,0.0024095387533307074,5300.0,0.179442840218544,-27.27267234802246,106.0,50.0,-12.698061253173098,166.04844430931388,5300,26.43034828186035,5300.0,59.33131694793701
0.4299314022064209,-0.874030418395996,26.309978637695313,-1.8359909105300902,0.002243848286569119,5350.0,0.1754177340865135,-27.121798553466796,107.0,50.0,-20.592805686784498,150.42621257549456,5350,26.30773468017578,5350.0,59.66370701789856
0.4299314022064209,-1.7770086526870728,26.17104995727539,-1.8324234437942506,0.0019101017527282237,5400.0,0.19461913734674455,-27.046379623413085,108.0,50.0,-6.698302728615392,160.95216605805524,5400,26.16913993835449,5400.0,59.97435808181763
0.4299314022064209,-3.156540994644165,26.019394760131835,-1.8227432870864868,0.0018630181103944776,5450.0,0.19365501791238784,-26.91896453857422,109.0,50.0,-8.498781611768782,162.06300447824054,5450,26.01753189086914,5450.0,60.28288006782532
0.4299314022064209,-4.86330023765564,25.9988330078125,-1.8302677774429321,0.0017724340520799164,5500.0,0.20304327875375747,-26.944365997314453,110.0,50.0,5.319586282115608,161.72756009590358,5500,25.997060470581054,5500.0,60.59204292297363
0.4299314022064209,-9.00587562561035,25.716743927001954,-1.802140097618103,0.0020155306980013847,5550.0,0.20447515249252318,-26.678151473999023,111.0,50.0,1.5247989354561202,62.55473888645125,5550,25.714728393554687,5550.0,61.39134383201599
0.4299314022064209,-16.92609504699707,25.45704360961914,-1.7823751306533813,0.00199210276082158,5600.0,0.2225586861371994,-26.467365798950194,112.0,50.0,7.747438262269865,196.50293233836533,5600,25.45505142211914,5600.0,61.645792961120605
0.4299314022064209,-31.43052619934082,25.18414596557617,-1.7523928451538087,0.0028340908586978915,5650.0,0.22800259172916412,-26.188234939575196,113.0,50.0,-17.545541298420922,167.00287794304316,5650,25.18131187438965,5650.0,61.94518995285034
0.4299314022064209,-56.2756201171875,24.984251708984374,-1.7449993562698365,0.002313535369932652,5700.0,0.22798252165317534,-26.01711357116699,114.0,50.0,-4.437615891237259,158.76089178242933,5700,24.98193817138672,5700.0,62.260130167007446
0.4299314022064209,-95.65598236083984,24.73685218811035,-1.7275676488876344,0.003443463578820229,5750.0,0.23706260800361634,-25.792016220092773,115.0,50.0,0.037730828299833874,162.6503650642721,5750,24.733408584594727,5750.0,62.56753897666931
0.4299314022064209,-158.93648986816407,24.485247116088868,-1.7195638084411622,0.003335031792521477,5800.0,0.25116798281669617,-25.55483383178711,116.0,50.0,0.3123208038804606,159.94935685493866,5800,24.481912307739258,5800.0,62.880139112472534
0.4299314022064209,-259.33947265625,24.35645683288574,-1.7207497787475585,0.004290944680571557,5850.0,0.24089968085289,-25.424302215576173,117.0,50.0,11.889597263876963,165.17859182263769,5850,24.352165908813475,5850.0,63.18284296989441
0.4299314022064209,-430.6827819824219,24.20160400390625,-1.7199654722213744,0.005791835695505142,5900.0,0.26954843163490294,-25.31766372680664,118.0,50.0,3.6591873349241624,160.29644667567584,5900,24.195812225341797,5900.0,63.494765758514404
0.4299314022064209,-694.9847802734375,23.755913009643553,-1.6694283771514893,0.007524972513318062,5950.0,0.2838835126161575,-24.867167434692384,119.0,50.0,4.913831707749077,133.61724142764484,5950,23.74838806152344,5950.0,63.86896991729736
0.4299314022064209,-1086.7226391601562,23.5527921295166,-1.6782085466384888,0.008764062047004702,6000.0,0.2611337375640869,-24.697179641723633,120.0,50.0,0.7942451600294973,160.65747581502671,6000,23.544028091430665,6000.0,64.18019104003906
0.4299314022064209,-1678.97865234375,23.30921859741211,-1.658267889022827,0.019387531429529193,6050.0,0.29261472523212434,-24.439817962646483,121.0,50.0,-6.3383664632630765,66.71710118186012,6050,23.289831161499023,6050.0,64.92962408065796
0.4299314022064209,-2493.8444873046874,22.779130630493164,-1.6143489265441895,0.025096780747175224,6100.0,0.2978354549407959,-23.939667205810547,122.0,50.0,-1.845323625617656,208.57077217308628,6100,22.754033813476564,6100.0,65.16935205459595
0.4299314022064209,-3610.792919921875,22.505864639282226,-1.6031228637695312,0.030563918769359585,6150.0,0.30551649153232574,-23.624647216796873,123.0,50.0,-8.06596064254662,173.50561846091733,6150,22.475300674438476,6150.0,65.45752716064453
0.4299314022064209,-5044.74169921875,22.197916107177733,-1.5927437162399292,0.043237507641315454,6200.0,0.2979271638393402,-23.36101448059082,124.0,50.0,-1.411172153401278,171.9860944928254,6200,22.154678802490235,6200.0,65.74824810028076
0.4299314022064209,-6885.32580078125,22.122154312133787,-1.6133572721481324,0.06146980649232865,6250.0,0.28349823772907257,-23.287720489501954,125.0,50.0,6.961054863217795,195.9248345923807,6250,22.060684432983397,6250.0,66.00344800949097
0.4299314022064209,-9268.2930859375,21.618835372924806,-1.578940191268921,0.06973834776878358,6300.0,0.2776487571001053,-22.772899627685547,126.0,50.0,19.653651505375965,186.21289774926925,6300,21.549096984863283,6300.0,66.27195811271667
0.4299314022064209,-12202.3366015625,21.38922264099121,-1.5644436836242677,0.1088148093223572,6350.0,0.2691220384836197,-22.54104850769043,127.0,50.0,3.6832542288992585,186.69679237741178,6350,21.280407943725585,6350.0,66.5397720336914
