actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
0.4299314022064209,-0.43449703097343445,9.644263229370118,-2.372469301223755,1900.0,0.15824807614088057,-9.865262832641601,38.0,50.0,-46.31933710165237,371.78074857778023,1900,1900.0,11.687533140182495
0.4299314022064209,-0.431678307056427,10.09218189239502,-2.375447778701782,1950.0,0.1428333643078804,-10.295079460144043,39.0,50.0,-33.235372241175675,349.48688977545805,1950,1950.0,11.83060097694397
0.4299314022064209,-0.4410962891578674,10.534985885620117,-2.378284206390381,2000.0,0.1258131569623947,-10.723308639526367,40.0,50.0,-39.41633099138469,323.5616666615238,2000,2000.0,11.985131978988647
0.4299314022064209,-0.4075878345966339,10.994116249084472,-2.3785956001281736,2050.0,0.11106115818023682,-11.162436180114746,41.0,50.0,-43.12159481749215,74.99009501632713,2050,2050.0,12.651886940002441
0.4299314022064209,-0.4210555589199066,11.45364902496338,-2.3720696353912354,2100.0,0.09363836020231248,-11.604477081298828,42.0,50.0,-46.063692515386535,316.60954923019784,2100,2100.0,12.809810876846313
0.4299314022064209,-0.4297757530212402,11.884187469482422,-2.388046073913574,2150.0,0.08658135294914246,-12.031792793273926,43.0,50.0,-47.118921501209414,229.45874856119988,2150,2150.0,13.027714729309082
0.4299314022064209,-0.4295988059043884,12.33552360534668,-2.391743040084839,2200.0,0.07849160864949227,-12.472973823547363,44.0,50.0,-38.32342729569524,235.98691532205885,2200,2200.0,13.2395920753479
0.4299314022064209,-0.4337865972518921,12.806668739318848,-2.396268949508667,2250.0,0.06330799788236618,-12.916193618774415,45.0,50.0,-34.35538947737936,236.96016939672754,2250,2250.0,13.450598955154419
0.4299314022064209,-0.44110040068626405,13.267762603759765,-2.3804034614562988,2300.0,0.0540133111178875,-13.36981346130371,46.0,50.0,-38.02630417653748,246.03515572298238,2300,2300.0,13.65382194519043
0.4299314022064209,-0.4395973539352417,13.711835632324219,-2.3801574420928957,2350.0,0.04993156254291534,-13.812909660339356,47.0,50.0,-36.56293818602386,235.70444333050852,2350,2350.0,13.865952968597412
0.4299314022064209,-0.43464141130447387,14.166851158142089,-2.3770727729797363,2400.0,0.04369716301560402,-14.255059967041015,48.0,50.0,-44.189052630252284,236.0060364550569,2400,2400.0,14.077814102172852
0.4299314022064209,-0.454818035364151,14.614781188964844,-2.3776692962646484,2450.0,0.036391588896512984,-14.695183792114257,49.0,50.0,-33.04286602786553,227.7809638009836,2450,2450.0,14.297322988510132
0.4299314022064209,-0.4140212404727936,15.06705810546875,-2.3810152435302734,2500.0,0.03311177521944046,-15.140216064453124,50.0,50.0,-40.36950111961321,229.6834168983048,2500,2500.0,14.515013933181763
0.4299314022064209,-0.42957735419273374,15.508388023376465,-2.3700885581970215,2550.0,0.028465543240308762,-15.576149291992188,51.0,50.0,-43.38098476993522,71.93662900643747,2550,2550.0,15.210071086883545
0.4299314022064209,-0.4187891447544098,15.964044151306153,-2.381448173522949,2600.0,0.026319649294018744,-16.024942092895508,52.0,50.0,-44.54585110649258,323.6605406606703,2600,2600.0,15.36455512046814
0.4299314022064209,-0.4016159105300903,16.40383819580078,-2.375717430114746,2650.0,0.02339978188276291,-16.46246780395508,53.0,50.0,-39.35527899982833,246.55233831535955,2650,2650.0,15.567352771759033
0.4299314022064209,-0.43713804364204406,16.850203857421874,-2.3849244117736816,2700.0,0.02215079352259636,-16.907245178222656,54.0,50.0,-35.58180862374542,226.23389400464302,2700,2700.0,15.788364171981812
0.4299314022064209,-0.42949430644512177,17.29123565673828,-2.382547149658203,2750.0,0.01948192235082388,-17.340905685424804,55.0,50.0,-34.88764847337957,211.1997228519262,2750,2750.0,16.025108098983765
0.4299314022064209,-0.42083295941352844,17.71083656311035,-2.371585168838501,2800.0,0.018597100861370564,-17.761075973510742,56.0,50.0,-39.09636440229088,213.56774861730761,2800,2800.0,16.25922679901123
0.4299314022064209,-0.4284239959716797,18.144208984375,-2.374765224456787,2850.0,0.01771365702152252,-18.19518585205078,57.0,50.0,-34.11705738650334,207.7575010674415,2850,2850.0,16.499891996383667
0.4299314022064209,-0.4136533236503601,18.571913375854493,-2.3739975929260253,2900.0,0.016500664837658406,-18.620864028930665,58.0,50.0,-33.429164613698866,210.76946888335453,2900,2900.0,16.73711895942688
0.4299314022064209,-0.4283185350894928,18.976415100097658,-2.359750566482544,2950.0,0.015483640618622303,-19.02207229614258,59.0,50.0,-36.052438991287545,182.0678351038154,2950,2950.0,17.011744022369385
0.4299314022064209,-0.4072536551952362,19.370460433959963,-2.3504394340515136,3000.0,0.014791690558195115,-19.421562576293944,60.0,50.0,-29.739101563386747,175.12532202101852,3000,3000.0,17.297255039215088
0.4299314022064209,-0.421003075838089,19.76231742858887,-2.3460906028747557,3050.0,0.01406053252518177,-19.817617416381836,61.0,50.0,-35.443128754886715,63.60254234024014,3050,3050.0,18.08338689804077
0.4299314022064209,-0.40649194836616515,20.16108947753906,-2.3401652908325197,3100.0,0.014039208590984344,-20.214100036621094,62.0,50.0,-36.38808613573685,194.38520517878064,3100,3100.0,18.340610027313232
0.4299314022064209,-0.4081691086292267,20.541940841674805,-2.333508930206299,3150.0,0.014498971737921237,-20.601160888671874,63.0,50.0,-32.001569317161184,181.7158731217772,3150,3150.0,18.61576509475708
0.4299314022064209,-0.39325273156166074,20.934019622802733,-2.3289203453063965,3200.0,0.01394693810492754,-20.99458152770996,64.0,50.0,-33.722603848881576,171.50240592993853,3200,3200.0,18.90730595588684
0.4299314022064209,-0.39155360221862795,21.344058380126953,-2.3362494850158693,3250.0,0.014477651119232177,-21.41110954284668,65.0,50.0,-32.63661447489467,170.779658090843,3250,3250.0,19.20008087158203
0.4299314022064209,-0.41277371644973754,21.686450576782228,-2.321509714126587,3300.0,0.014494287371635437,-21.758008193969726,66.0,50.0,-31.255043057261414,187.27213303305288,3300,3300.0,19.4670729637146
0.4299314022064209,-0.38033658742904664,22.046506500244142,-2.3153385162353515,3350.0,0.015072749406099319,-22.125963516235352,67.0,50.0,-28.196360099225203,195.408739923948,3350,3350.0,19.72294783592224
0.4299314022064209,-0.3677306139469147,22.388435134887697,-2.3051029109954833,3400.0,0.015844031795859338,-22.473138275146486,68.0,50.0,-27.478521262236242,184.9386051860187,3400,3400.0,19.993309020996094
0.4299314022064209,-0.3914659917354584,22.733365097045898,-2.2987190818786623,3450.0,0.015852031670510768,-22.820809478759767,69.0,50.0,-29.437304045142238,125.28657899830574,3450,3450.0,20.39239501953125
0.4299314022064209,-0.39233471274375914,23.0571671295166,-2.2874624919891358,3500.0,0.017040582560002803,-23.150580749511718,70.0,50.0,-28.7649095170565,153.38321888327263,3500,3500.0,20.718376874923706
0.4299314022064209,-0.3706538450717926,23.366534881591797,-2.27872389793396,3550.0,0.01861174516379833,-23.477992630004884,71.0,50.0,-32.85082261338426,65.07900303835163,3550,3550.0,21.486675024032593
0.4299314022064209,-0.3598762547969818,23.687617797851562,-2.2741495418548583,3600.0,0.019190479516983033,-23.804132690429686,72.0,50.0,-27.731074559202945,217.72169771164815,3600,3600.0,21.716325998306274
0.4299314022064209,-0.3476062333583832,23.98205696105957,-2.264020700454712,3650.0,0.021679550781846045,-24.11132179260254,73.0,50.0,-24.935508867145824,117.9829693772841,3650,3650.0,22.140116930007935
0.4299314022064209,-0.36722719311714175,24.251255569458007,-2.2503076362609864,3700.0,0.022743791341781616,-24.38806571960449,74.0,50.0,-25.22876581767895,177.4711725449908,3700,3700.0,22.42185401916504
0.4299314022064209,-0.34117369174957274,24.59585952758789,-2.257644548416138,3750.0,0.023828896507620812,-24.75281806945801,75.0,50.0,-26.813616601099543,173.71070359746435,3750,3750.0,22.709688901901245
0.4299314022064209,-0.3197913157939911,24.812659225463868,-2.238498878479004,3800.0,0.02562339968979359,-24.97694381713867,76.0,50.0,-22.47455545540972,154.114530322794,3800,3800.0,23.034122943878174
0.4299314022064209,-0.31563830316066743,25.072656478881836,-2.2283688259124754,3850.0,0.026737284287810324,-25.253387908935547,77.0,50.0,-22.20493720705045,166.56066435177095,3850,3850.0,23.334315061569214
0.4299314022064209,-0.3065395897626877,25.29440216064453,-2.215355920791626,3900.0,0.028783377483487128,-25.488673400878906,78.0,50.0,-19.18014701923778,190.79674841127957,3900,3900.0,23.596374034881592
0.4299314022064209,-0.27297205209732056,25.51097900390625,-2.202875337600708,3950.0,0.031119250431656836,-25.72164878845215,79.0,50.0,-24.267980620432297,152.06130737142976,3950,3950.0,23.925188779830933
0.4299314022064209,-0.2566021299362183,25.72490539550781,-2.1908226585388184,4000.0,0.03388900235295296,-25.947033615112304,80.0,50.0,-29.69579498012103,161.0947194412715,4000,4000.0,24.235565900802612
0.4299314022064209,-0.2617621451616287,25.96517837524414,-2.187838430404663,4050.0,0.03486626781523228,-26.20605339050293,81.0,50.0,-20.516725815537548,69.6312071290282,4050,4050.0,24.95363473892212
0.4299314022064209,-0.22963429719209671,26.10889060974121,-2.171340503692627,4100.0,0.03731051668524742,-26.37440330505371,82.0,50.0,-28.429838144378454,245.0905963088315,4100,4100.0,25.157641887664795
0.4299314022064209,-0.20525081425905228,26.337109146118163,-2.1742297554016115,4150.0,0.040178948864340785,-26.631034393310546,83.0,50.0,-26.289135940167643,195.61652984451618,4150,4150.0,25.41324496269226
0.4299314022064209,-0.18416270285844802,26.523613662719725,-2.17012246131897,4200.0,0.043412240892648696,-26.841348037719726,84.0,50.0,-15.665264524795058,184.39224430509296,4200,4200.0,25.684405088424683
0.4299314022064209,-0.15714643716812135,26.64001754760742,-2.1517828941345214,4250.0,0.04613133683800697,-26.978805541992188,85.0,50.0,-18.23174542414639,179.8284336423723,4250,4250.0,25.96245002746582
0.4299314022064209,-0.15983171969652177,26.71914680480957,-2.1257590579986574,4300.0,0.048922664374113085,-27.058193435668944,86.0,50.0,-22.037426231885124,208.09311417500584,4300,4300.0,26.2027268409729
0.4299314022064209,-0.12020411431789398,26.870229721069336,-2.1238652896881103,4350.0,0.04931879952549934,-27.25408187866211,87.0,50.0,-17.150676075052804,232.27515688789356,4350,4350.0,26.417988777160645
0.4299314022064209,-0.08776193656027317,26.940570755004885,-2.1099250602722166,4400.0,0.053580140322446825,-27.34480407714844,88.0,50.0,-22.149278847901755,218.39486720742468,4400,4400.0,26.646934032440186
0.4299314022064209,-0.1045820428431034,27.12501739501953,-2.1104170894622802,4450.0,0.05351981148123741,-27.554716567993164,89.0,50.0,-23.10432384432773,214.03769117324364,4450,4450.0,26.88053798675537
0.4299314022064209,-0.07583346963860095,27.130647354125976,-2.0891782665252685,4500.0,0.05684727653861046,-27.586515808105467,90.0,50.0,-14.472977529724254,200.1498390423281,4500,4500.0,27.130351781845093
0.4299314022064209,-0.057738159075379374,27.17275993347168,-2.0790448904037477,4550.0,0.061026782989501954,-27.6739892578125,91.0,50.0,-20.761465337111613,69.13916603175555,4550,4550.0,27.85353183746338
0.4299314022064209,-0.07096930924803019,27.28494956970215,-2.0747993755340577,4600.0,0.06380785867571831,-27.79744201660156,92.0,50.0,-17.53175733568772,280.87521713683407,4600,4600.0,28.031548023223877
0.4299314022064209,-0.08712475553154946,27.22993537902832,-2.0538227653503416,4650.0,0.06546799346804619,-27.79097267150879,93.0,50.0,-14.39565013806792,209.45484762440287,4650,4650.0,28.27026391029358
0.4299314022064209,-0.0948368562757969,27.34798858642578,-2.0560280895233154,4700.0,0.0730125705897808,-27.931925354003905,94.0,50.0,-20.677575876503134,201.85691047520044,4700,4700.0,28.517964839935303
0.4299314022064209,-0.16166515909135343,27.359189605712892,-2.04035560131073,4750.0,0.06939738273620605,-27.955660858154296,95.0,50.0,-22.09426835319501,184.38965030931607,4750,4750.0,28.789129972457886
0.4299314022064209,-0.2135116708278656,27.428668746948244,-2.0410547637939453,4800.0,0.0752359813451767,-28.071617279052735,96.0,50.0,-24.07437129314804,191.9614530529453,4800,4800.0,29.04960012435913
0.4299314022064209,-0.35069232106208803,27.327124404907227,-2.0254387187957765,4850.0,0.07686324626207351,-28.01347854614258,97.0,50.0,-21.58550960588599,189.33892370835432,4850,4850.0,29.31367778778076
0.4299314022064209,-0.6171767103672028,27.313894195556642,-2.018136239051819,4900.0,0.0792920184135437,-28.04825080871582,98.0,50.0,-10.311304752332141,198.14454905777143,4900,4900.0,29.566019773483276
0.4299314022064209,-1.0663690710067748,27.341659317016603,-2.0143353652954104,4950.0,0.08372310250997543,-28.10159423828125,99.0,50.0,-18.487240610449575,198.39366699903317,4950,4950.0,29.81804394721985
0.4299314022064209,-1.9748867225646973,27.235971145629883,-1.991120777130127,5000.0,0.09674042403697967,-27.993572692871094,100.0,50.0,-20.36286811337313,194.98124708293122,5000,5000.0,30.074479818344116
0.4299314022064209,-4.126021356582641,27.152991485595702,-1.985556149482727,5050.0,0.09056396156549454,-27.982726440429687,101.0,50.0,-19.929201354354248,68.2900524528582,5050,5050.0,30.806651830673218
0.4299314022064209,-8.445524826049805,27.131217651367187,-1.9777950048446655,5100.0,0.09713920533657074,-27.965206222534178,102.0,50.0,-17.43532471910714,293.59088688260437,5100,5100.0,30.976956844329834
0.4299314022064209,-19.30412441253662,26.982164459228514,-1.9592297983169555,5150.0,0.09885204821825028,-27.875122985839845,103.0,50.0,-21.39729096985371,178.75013531009665,5150,5150.0,31.256677865982056
0.4299314022064209,-45.105522079467775,26.9123233795166,-1.9533636856079102,5200.0,0.09965312093496323,-27.819386444091798,104.0,50.0,-13.119742216974261,197.8874661483152,5200,5200.0,31.509347915649414
0.4299314022064209,-104.43259246826172,26.891147232055665,-1.947820658683777,5250.0,0.09982718586921692,-27.81575241088867,105.0,50.0,-15.899679950133063,205.1156858602693,5250,5250.0,31.753113985061646
0.4299314022064209,-235.12585693359375,26.713403854370117,-1.9303779792785645,5300.0,0.10344979643821717,-27.673300857543946,106.0,50.0,-16.050182777171987,226.73384219516942,5300,5300.0,31.97363781929016
0.4299314022064209,-504.74054931640626,26.64197952270508,-1.9205587339401244,5350.0,0.10246461778879165,-27.609712371826173,107.0,50.0,-10.696366841006725,143.51109307562973,5350,5350.0,32.322043895721436
0.4299314022064209,-997.9388623046875,26.560391006469725,-1.911803002357483,5400.0,0.1102015420794487,-27.53851135253906,108.0,50.0,-17.90510167383811,162.95457106114821,5400,5400.0,32.6288788318634
0.4299314022064209,-1780.7998681640624,26.52618881225586,-1.9059609127044679,5450.0,0.12045494079589844,-27.49828643798828,109.0,50.0,-13.453147619802648,165.97393203080543,5450,5450.0,32.930131912231445
0.4299314022064209,-3058.026044921875,26.495962677001952,-1.9037827634811402,5500.0,0.11096901178359986,-27.46548263549805,110.0,50.0,-18.753017232925608,190.7224829776379,5500,5500.0,33.19229483604431
0.4299314022064209,-4881.2330078125,26.306390686035158,-1.888103222846985,5550.0,0.1034851098060608,-27.310339202880858,111.0,50.0,-6.178604439465558,69.41145864707444,5550,5550.0,33.912636041641235
0.4299314022064209,-7169.8128515625,26.209259185791016,-1.8747349786758423,5600.0,0.10089353859424591,-27.196386642456055,112.0,50.0,-11.46291453592808,260.6760678926793,5600,5600.0,34.104445934295654
0.4299314022064209,-10467.63640625,26.132240982055663,-1.8672853183746339,5650.0,0.09957581788301467,-27.151586837768555,113.0,50.0,-9.095461614718358,209.28741652063184,5650,5650.0,34.34335279464722
0.4299314022064209,-14401.2412890625,26.036661376953123,-1.854313507080078,5700.0,0.10663346648216247,-27.041889190673828,114.0,50.0,-11.486922389348997,218.74567781733296,5700,5700.0,34.571929931640625
0.4299314022064209,-19593.830625,25.973310775756836,-1.8462751007080078,5750.0,0.11563946902751923,-26.978787231445313,115.0,50.0,-13.194811615857288,186.08253231363594,5750,5750.0,34.84062910079956
0.4299314022064209,-26059.39359375,25.830372314453125,-1.8362169981002807,5800.0,0.1103380885720253,-26.85082389831543,116.0,50.0,10.580583410782905,194.0443706691316,5800,5800.0,35.09830188751221
0.4299314022064209,-34823.314765625,25.75498794555664,-1.8200740814208984,5850.0,0.1316316956281662,-26.776342391967773,117.0,50.0,-2.805221858884005,212.26643022487275,5850,5850.0,35.33385491371155
0.4299314022064209,-46858.6809375,25.677541275024414,-1.8219728136062623,5900.0,0.14128893077373506,-26.728262252807617,118.0,50.0,3.5653613395630437,204.43963521332026,5900,5900.0,35.578425884246826
0.4299314022064209,-61812.5953125,25.45291831970215,-1.780870385169983,5950.0,0.15734441965818405,-26.484665756225585,119.0,50.0,17.15135137497181,205.45871186626655,5950,5950.0,35.82178497314453
0.4299314022064209,-84505.2653125,25.305224838256837,-1.7847771072387695,6000.0,0.14034824103116988,-26.373248672485353,120.0,50.0,4.992021157980611,232.85906219118152,6000,6000.0,36.03650689125061
0.4299314022064209,-114987.3165625,25.159393768310547,-1.7581907653808593,6050.0,0.16635888695716858,-26.22455307006836,121.0,50.0,4.816680382731683,71.10178073827254,6050,6050.0,36.73972415924072
0.4299314022064209,-152243.0375,24.92421531677246,-1.7096101140975952,6100.0,0.19197569370269776,-25.97322021484375,122.0,50.0,5.514987792968755,332.981164190527,6100,6100.0,36.88988399505615
0.4299314022064209,-201946.581875,24.681778564453126,-1.7031002759933471,6150.0,0.17630686342716217,-25.792509155273436,123.0,50.0,-2.8441993832662327,238.36202487332608,6150,6150.0,37.099650144577026
0.4299314022064209,-261740.290625,24.52143241882324,-1.698717670440674,6200.0,0.17184835642576218,-25.614909286499024,124.0,50.0,-1.1162192617449591,207.07376702779348,6200,6200.0,37.341110944747925
0.4299314022064209,-328021.89625,24.33827522277832,-1.6772500276565552,6250.0,0.18230461657047273,-25.46089012145996,125.0,50.0,-1.0753104097682584,211.2146125343816,6250,6250.0,37.577836990356445
0.4299314022064209,-409153.74875,24.085161666870118,-1.6698989486694336,6300.0,0.18616615056991578,-25.200132522583008,126.0,50.0,-3.9100171971321096,219.55246787563573,6300,6300.0,37.8055739402771
0.4299314022064209,-498290.60375,23.962142868041994,-1.6646357583999634,6350.0,0.17958594262599945,-25.111846466064453,127.0,50.0,0.2558359156750125,216.51015469494618,6350,6350.0,38.036510944366455
0.4299314022064209,-609240.52,23.71070213317871,-1.654876570701599,6400.0,0.1924059796333313,-24.88525230407715,128.0,50.0,-1.837004608634306,207.18792173072856,6400,6400.0,38.2778377532959
0.4299314022064209,-732949.5275,23.526157836914063,-1.6417661905288696,6450.0,0.1950428742170334,-24.71332504272461,129.0,50.0,0.08392674788013643,214.02633241381142,6450,6450.0,38.511455059051514
0.4299314022064209,-880338.4825,23.166839294433593,-1.6241352891921996,6500.0,0.19065975666046142,-24.359036407470704,130.0,50.0,-0.5402623659267789,204.84100820965133,6500,6500.0,38.75554800033569
0.4299314022064209,-1042162.7975,22.911560516357422,-1.6059006595611571,6550.0,0.21020041704177855,-24.099171447753907,131.0,50.0,9.399986806035562,69.7430999409039,6550,6550.0,39.47246599197388
0.4299314022064209,-1208263.87,22.639833755493164,-1.5980987977981567,6600.0,0.20358005702495574,-23.833853302001952,132.0,50.0,-0.1338781111320717,156.1425387964122,6600,6600.0,39.792685747146606
0.4299314022064209,-1400453.355,22.372077178955077,-1.5745002460479736,6650.0,0.219087193608284,-23.58987358093262,133.0,50.0,5.8793314730200965,149.73229349400722,6650,6650.0,40.12661576271057
0.4299314022064209,-1625355.275,22.164974822998047,-1.5713429355621338,6700.0,0.21554840087890625,-23.38498016357422,134.0,50.0,7.129830274062311,97.63377464759881,6700,6700.0,40.638733863830566
0.4299314022064209,-1899635.19,21.834906921386718,-1.5542082786560059,6750.0,0.21564470052719117,-23.06964569091797,135.0,50.0,0.5096630695995419,182.9898922209192,6750,6750.0,40.91197395324707
0.4299314022064209,-2208229.535,21.513935546875,-1.550121397972107,6800.0,0.2258555769920349,-22.745107574462892,136.0,50.0,3.087786372055966,191.0400772485664,6800,6800.0,41.17369890213013
0.4299314022064209,-2563131.61,21.21953353881836,-1.526512622833252,6850.0,0.21914964497089387,-22.49557273864746,137.0,50.0,14.249661501095472,193.06809645156065,6850,6850.0,41.43267583847046
0.4299314022064209,-2978943.87,20.823006439208985,-1.507496829032898,6900.0,0.23954255044460296,-22.12848991394043,138.0,50.0,12.358727307218224,212.16206509676095,6900,6900.0,41.668346881866455
0.4299314022064209,-3402856.99,20.65109748840332,-1.506707239151001,6950.0,0.22202906310558318,-21.952637634277345,139.0,50.0,4.070178966822732,199.17373110740925,6950,6950.0,41.91938376426697
0.4299314022064209,-3931426.4,20.14243881225586,-1.4614014101028443,7000.0,0.2475188148021698,-21.424066619873045,140.0,50.0,18.07660342600185,184.55142821188173,7000,7000.0,42.190311908721924
0.4299314022064209,-4431336.4,19.852933654785158,-1.4534781169891358,7050.0,0.21181387066841126,-21.132689895629884,141.0,50.0,9.76874066300704,71.90838637206824,7050,7050.0,42.88564109802246
0.4299314022064209,-5081472.42,19.277705001831055,-1.4195909786224366,7100.0,0.2409519696235657,-20.600000305175783,142.0,50.0,15.749990634918213,300.951293049634,7100,7100.0,43.05178189277649
0.4299314022064209,-5721658.94,18.97941520690918,-1.4079461193084717,7150.0,0.2348028290271759,-20.294670486450194,143.0,50.0,1.3350866305847102,213.47166081536804,7150,7150.0,43.2860050201416
0.4299314022064209,-6361192.28,18.819700164794924,-1.4342134714126586,7200.0,0.23257215857505797,-20.19006767272949,144.0,50.0,3.797841898348951,201.70004366484633,7200,7200.0,43.53389811515808
0.4299314022064209,-7232464.94,18.307807693481447,-1.409075803756714,7250.0,0.22676441311836243,-19.663778533935545,145.0,50.0,8.308189363408953,213.17806447940342,7250,7250.0,43.76844501495361
0.4299314022064209,-8079573.02,18.017502365112303,-1.3979370832443236,7300.0,0.2498395723104477,-19.39109680175781,146.0,50.0,12.798561194666222,202.36841698960922,7300,7300.0,44.0155189037323
0.4299314022064209,-9109343.0,17.417020874023436,-1.3709166240692139,7350.0,0.22470322012901306,-18.81938362121582,147.0,50.0,16.493746120147982,207.58167553881208,7350,7350.0,44.256388902664185
0.4299314022064209,-10068731.92,17.220166015625,-1.3552679777145387,7400.0,0.2452940511703491,-18.607086181640625,148.0,50.0,0.031241520772843145,212.3474591030413,7400,7400.0,44.49185276031494
0.4299314022064209,-11211923.32,16.765990371704103,-1.3549065113067627,7450.0,0.23908039927482605,-18.169226303100587,149.0,50.0,19.653651505375965,195.9953308454852,7450,7450.0,44.74696183204651
